intervalli,trapezi,simpson,gauss
944784,4.92190846652473685969878989892037313997333483446912e-10,6.73964709464817380935501342581346350495871749361766e-21,5.26203032294276314779840307480849804924264044920567e-28
946729,4.90170568776798429998324990018139198572606192764414e-10,6.68443359399511184642041863207461006162261172334541e-21,5.24043145836655032172545480458779361247053246910656e-28
948676,4.88160645973818909971323711429756301580674375354875e-10,6.62972662458178277202911364729332370749112994207417e-21,5.21894330025083108353966333081025298144187642065835e-28
950625,4.86161014618013571155852352988030702494062403479792e-10,6.57552465469743605551064387065417386401416302693563e-21,5.19756516837283006205544396061294475487655517311021e-28
952576,4.841716115394902350772522745793646343178327903011e-10,6.5218188912840938231407189688787966613021990400763e-21,5.17629638738092219304426247296297671914412731256117e-28
954529,4.82192374020260983107216098249138610613225187396553e-10,6.46860790359697548594119876158548131641095588437522e-21,5.15513628675480736358649887468949096987415073905119e-28
956484,4.80223239790551267678057563605186423739403471048878e-10,6.41588302809565220242836958372717912825649969333989e-21,5.13408420076605098522630010620502562096822565110109e-28
958441,4.78264147025142902040878898409546498381067650780646e-10,6.36364293227485514699047651085737838021592223368725e-21,5.1131394684389867638768885340939145887123668073557e-28
960400,4.76315034339750583397521695028600122426445843683186e-10,6.31187907923884298256863539790629880613083565846936e-21,5.09230143351197797625002811123025444275583701171293e-28
962361,4.74375840787431608100675209630676452946867486954843e-10,6.26059023206870460921572534588218237418004561364721e-21,5.07156944439903360389873120579942522394405646454268e-28
964324,4.72446505855028441433852225824724245997648690609534e-10,6.20976797771427338854996418012362801571459954316717e-21,5.05094285415177571677357035884157702836832936908627e-28
966289,4.70526969459643808253749768331738755564491649097041e-10,6.15941117226106247326612961481263338261223173030244e-21,5.03042102042175453850679623447966452703794435673197e-28
968256,4.68617171945147974502403790875980070774429248531555e-10,6.10951152377704885065291573971685348119530863660724e-21,5.01000330542310766546141753393494390830365212157312e-28
970225,4.66717054078717893276128560963601953982978105445802e-10,6.06006797883943649244018123495428571508005978739828e-21,4.98968907589555995092094009726602161621944454840539e-28
972196,4.6482655704740789277309930966395364731598157106445e-10,6.01107236397659189479390122735561138526192931071964e-21,4.96947770306776060465596726948893962035998857996807e-28
974169,4.62945622454751587032178846067190174127516646169893e-10,5.96252371381191695140102581270196886471568647523746e-21,4.94936856262095409649261885354124232864028920908829e-28
976144,4.61074192317394693922784973029656259880566438433707e-10,5.91441397074414594696117195016114740259471083094715e-21,4.92936103465298149043092967445789511176824569060136e-28
978121,4.59212209061758448349817208524139602302591025125813e-10,5.86674225506272589690707572069332749893759650984849e-21,4.90945450364260887332515027741073135149786527180747e-28
980100,4.57359615520733302099471970854856371757296382132386e-10,5.81950062251258327948223658922662690495965449618041e-21,4.88964835841417957914821682228812201236467755548673e-28
982081,4.55516354930402605171730533690274559096469327053334e-10,5.7726882767325542595962288293342128987288608266637e-21,4.86994199210258694642552234171658404992379501170466e-28
984064,4.53682370926795966823951377866787268741043506248774e-10,5.72629738435359819437324098104874733231327226800243e-21,4.85033480211856438254436381505272585664462723699641e-28
986049,4.51857607542671997887878030890109710782689996594769e-10,5.68032723010899332746685363235111628688021268763853e-21,4.83082619011428954433083024156616291235675159221902e-28
988036,4.50042009204330139220017467958116130783836313007094e-10,5.63477008911781364213083401771921621579790936293961e-21,4.81141556194929947954112993688540984168693572849332e-28
990025,4.48235520728451284403277546684796602338130031075075e-10,5.58962532501280694141977175377250448943926803729896e-21,4.79210232765671360874503947339097462621572356282859e-28
992016,4.46438087318966908036492291115272217367482304105508e-10,5.54488531906376231350259334510964930529095234109449e-21,4.7728859014097614614908278979868681136695954978395e-28
994009,4.44649654563956414128521402410240109696572723640671e-10,5.50054951166621667248025260825601004008729977462854e-21,4.75376570148861211463912105332494745293029564521857e-28
996004,4.42870168432572422255488279695491287445432649072964e-10,5.45661038796212229955374975547313040082140161637148e-21,4.73474115024750231434310242111360158485332255945832e-28
998001,4.41099575271993712243915170752292029908841833267771e-10,5.41306746302978458294026637690308545049690541619581e-21,4.71581167408216029633950200648904020985323712412586e-28
1000000,4.39337821804405551209513989429512554216669092792334e-10,5.36991332366199315702634674021309653056225036049117e-21,4.69697670339752235200423284302995223336309414266343e-28
